,id,name,rating,reviews,host_id,address,country,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout,tv,wifi,chromecast,refrigerator,kitchen,view,parking,workspace,pool,gym,no_pets,no_smoking,no_parties_or_events,house_rules_num,img_links_num,amenities_num
1332,39389051,Minimalist Modern Cabin - Amazing Views,4.84,393,332037163,"Yucca Valley, California, United States",United States,1,1,2,0,1,0, After 3 00 pm, 11 00 am,False,False,False,False,True,False,True,False,False,False,False,True,True,10,7,7
1333,42850678,"Luxury suite overlooking the Wadden Sea, Harlingen",4.98,48,341233320,"Harlingen, Friesland, Netherlands",Netherlands,1,1,2,0,1,0, 3 00 pm - 9 00 pm, 11 00 am,True,True,False,True,False,False,True,False,False,False,True,True,True,9,7,10
1334,28254684,The Bloomhouse by Lodgewell>>Fairy Tale Escape,4.9,102,15782486,"Austin, Texas, United States",United States,1,2,4,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,True,True,True,10,8,10
1335,54133439,UFO 5 rooms UFO 5 rooms (self-catering/randomly assigned),-1.0,0,331619255,"Aewol-eup, Cheju, Jeju Province, South Korea",Korea South,1,1,4,0,0,0, 3 00 pm - 10 00 pm, 11 00 am,True,True,False,False,False,False,True,False,False,False,True,True,True,8,6,9
1336,21409981,Architectural wonder in the woods,4.88,170,35060898,"Rhinebeck, New York, United States",United States,2,2,4,0,0,1, 3 00 pm - 12 00 am, 11 00 am,False,True,False,False,True,True,True,True,False,False,True,True,True,9,7,10
1337,20445002,UFO  'Futuro styled Flying Saucer'!,4.75,28,24401842,"Redberth, United Kingdom",United Kingdom,0,3,4,0,1,0, 3 00 pm - 12 00 am, 12 00 pm,False,True,False,False,False,False,True,False,False,False,False,True,False,7,6,4
1338,5264493,Flea Windmill | The Mill,4.95,150,27251904,"Ponta Delgada, S. Miguel - Açores, Portugal",Portugal,1,1,2,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,True,False,False,True,True,True,7,6,11
1339,18327626,Luxe Boulder 'Barrett House' on Mtn Peak w/Hot Tub,4.95,42,121718072,"Boulder, Colorado, United States",United States,3,4,6,0,3,0, After 4 00 pm, 12 00 pm,True,True,False,True,True,False,True,False,False,False,True,True,True,8,6,10
1340,20605023,Yellow Submarine,4.91,475,79213552,"Marton, Manawatu-Wanganui, New Zealand",New Zealand,1,2,4,0,1,0, 2 00 pm - 11 00 pm, 10 00 am,False,False,False,False,True,False,True,False,False,False,True,True,True,9,8,10
1341,28970533,Unique stay at Amsterdam The Crane by YAYS,4.76,17,163282758,"Amsterdam, BH, Netherlands",Netherlands,1,1,2,0,1,0, 2 00 pm - 12 00 am, 11 00 am,True,True,False,False,True,False,False,False,False,False,True,True,True,10,7,10
1342,23188128,The Boot - Fairytale Accommodation,4.92,72,172400259,"Nelson, New Zealand",New Zealand,1,1,2,0,1,0, 3 00 pm - 8 00 pm, 10 00 am,False,True,False,True,False,False,True,False,False,False,True,True,True,6,6,8
1343,3156442,EAGLE'S WATCH MALIBU- Architectural w/ Ocean View,4.88,8,16016535,"Malibu, California, United States",United States,3,3,8,0,3,0, After 3 00 pm, 10 00 am,True,True,False,False,True,False,True,True,False,False,False,True,True,8,6,10
1344,49328466,Unique 'Earthouse' Retreat w/ Spring-Fed Creek,4.93,28,212368858,"Springfield, Missouri, United States",United States,3,4,8,0,3,0, After 2 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,True,True,True,10,6,10
1345,610511843622686196,Lov 'Nid Passion cabin for 2 people,-1.0,1,106299645,"Joncherey, Bourgogne-Franche-Comté, France",France,1,1,2,0,1,0, After 3 00 pm,Flexible,False,False,False,False,False,False,True,False,False,False,True,True,True,5,6,3
1346,47114758,Cliff Dweller:  Spend a night Suspended from the Ridgeline!,4.91,77,124034134,"Campton, Kentucky, United States",United States,1,2,4,0,1,0, After 3 00 pm, 11 00 am,False,False,False,True,True,True,True,True,False,False,True,True,True,9,6,9
1347,36165132,HIDEOUT HORIZON - Eco Bamboo Home,4.9,141,30669109,"Selat, Bali, Indonesia",Indonesia,1,3,4,0,2,0, 3 00 pm - 7 00 pm, 11 00 am,False,True,False,False,True,True,True,True,True,False,False,False,True,10,8,10
1348,28833661,Naturalist Boudoir,4.89,379,78337118,"Lumberton, Texas, United States",United States,1,1,2,0,1,0, 4 00 pm - 7 00 pm, 11 00 am,False,False,False,False,True,True,True,False,False,False,True,True,True,9,6,10
1349,34692739,Amazing view of fjord & mountains glamping Birdbox,4.87,277,64785959,"Forde, Vestland fylke, Norway",Norway,0,1,2,1,1,0, After 5 00 pm, 12 00 pm,False,False,False,False,False,False,True,False,False,False,False,True,True,5,6,4
1350,47017064,Makalele Eclipse Family Suite,4.6,10,163174548,"Pemenang, West Nusa Tenggara, Indonesia",Indonesia,1,2,4,0,1,0, After 1 00 pm, 11 00 am,False,True,False,False,True,True,True,True,True,False,False,False,False,6,6,13
1351,46711243,True Cold War Relic Atlas F Missile Silo / Bunker,4.99,199,194736786,"Roswell, New Mexico, United States",United States,1,2,2,0,1,0, 3 00 pm - 10 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,False,True,False,5,6,10
1352,45054521,Invisible House Joshua Tree - Skyscraper with Pool,4.78,91,60971,"Joshua Tree, California, United States",United States,5,3,8,0,4,0, 4 00 pm - 7 00 pm, 11 00 am,True,True,False,False,True,False,True,True,True,False,True,True,False,7,9,13
1353,24598097,Drommen Shack - The Shack Tree,4.68,53,19525173,"Guyonvelle, Grand Est, France",France,0,1,2,0,1,0, 5 00 pm - 7 00 pm, 11 00 am,False,False,False,False,False,False,True,False,False,False,True,True,True,6,6,7
1354,52904382,Apple Ridge Farm Caboose Bed & Breakfast - #3,4.88,50,202705024,"Copper Hill, Virginia, United States",United States,1,2,4,0,1,0, After 4 00 pm, 11 00 am,False,True,False,True,False,True,True,True,False,False,True,True,False,5,6,10
1355,51752525,Charming Wood-roof Simple Survival Earthship,4.89,85,53171678,"El Prado, New Mexico, United States",United States,1,1,4,0,1,0, 4 00 pm - 10 00 pm, 11 00 am,False,True,False,False,True,True,True,True,False,False,False,True,True,9,6,10
1356,37815537,Dome Sweet Dome ... A Must Experience!,4.95,310,16265477,"Bend, Oregon, United States",United States,1,2,3,0,2,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,False,9,6,10
1357,42043514,"“The Willow”  Stunning location, Amazing views",4.96,177,164165253,"Pembroke, Pembrokeshire, United Kingdom",United Kingdom,1,3,4,0,1,0, After 3 00 pm, 10 00 am,True,True,False,True,True,False,True,False,False,False,True,True,True,6,6,10
1358,35134577,Unique glamping experience near Ely & Cambridge,4.92,299,40468353,"Sutton, England, United Kingdom",United Kingdom,1,1,2,0,1,0, 3 00 pm - 10 00 pm, 11 00 am,False,False,False,True,True,False,True,False,False,False,True,True,True,9,6,10
1359,47540409,Picasso cabin(B) -Glutotel homestay near Auroville,-1.0,1,341505607,"Edayanchavadi, Tamil Nadu, India",India,1,2,2,0,1,0, 3 00 pm - 11 00 pm, 11 00 am,False,True,False,False,False,False,True,False,False,False,True,True,True,6,7,7
1360,50597302,Conestoga Wagon on Dude Ranch NEAR LAS VEGAS,4.85,123,408558569,"Sandy Valley, Nevada, United States",United States,1,3,4,0,1,0, After 3 00 pm, 12 00 pm,False,False,False,False,True,True,True,False,False,False,False,True,False,4,6,10
1361,42230391,Forest Garden Yurts,4.9,100,322449862,"Galena, Missouri, United States",United States,1,5,6,0,1,0, After 2 00 pm, 11 00 am,False,False,False,False,True,False,True,False,False,False,True,True,False,8,7,8
1362,49574754,Artist's Tower on the Sea,5.0,4,39341356,"Bocas Town, Provincia de Bocas del Toro, Panama",Panama,2,5,5,0,2,0, After 2 00 pm, 11 00 am,False,True,False,False,True,True,False,True,False,False,False,False,False,6,9,10
1363,43667413,Hobbit Cottage,4.96,370,151097992,"Cedar City, Utah, United States",United States,1,1,2,0,1,0, 4 00 pm - 12 00 am, 10 00 am,True,True,False,False,False,True,True,True,False,False,True,True,True,9,6,13
1364,530250,The Seashell House,4.73,364,481799,"Isla Mujeres, Mexico",Mexico,2,2,4,0,2,0, 3 00 pm - 11 00 pm, 11 00 am,True,True,False,False,True,False,True,False,True,False,True,True,True,9,6,10
1365,39183737,Semi Open Bamboo Bungalow + Instagram Hammock Net,4.78,50,76474334,"Uluwatu, Bali, Indonesia",Indonesia,1,2,2,0,2,0, 2 00 pm - 8 00 pm, 12 00 pm,False,True,False,True,False,True,True,False,True,False,True,True,True,10,6,10
1366,31152197,The Silo House At Laughing Llama Farm,4.99,277,232819845,"Troy, Texas, United States",United States,1,2,4,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,True,False,False,True,True,True,9,6,14
1367,2177913,Skylodge Adventure Suites,4.9,234,11107721,"Urubamba, Peru",Peru,1,1,1,0,1,0, After 2 00 pm, 9 00 am,False,False,False,False,False,False,False,False,False,False,True,False,False,7,6,4
1368,25687274,Crystal Peak Lookout 🌲,4.86,380,13392090,"Fernwood, Idaho, United States",United States,0,1,2,0,1,0, After 3 00 pm, 11 00 am,False,False,False,False,True,False,True,False,False,False,False,True,True,10,7,9
1369,44137246,One bedroom property with furnished balcony at CArvoeiro,-1.0,1,166804709,"Carvoeiro, Faro District, Portugal",Portugal,1,2,4,0,1,0, 3 00 pm - 10 00 pm, 11 00 am,True,False,False,True,True,False,True,False,False,False,False,True,True,5,6,10
1370,304721,La Redonda,4.84,130,12458135,"Jalpan de Serra, Querétaro, Mexico",Mexico,1,2,3,0,1,0, 3 00 pm - 10 00 pm, 12 00 pm,False,False,False,False,True,True,True,True,False,False,False,True,True,8,6,10
1371,44516383,The WonderInn Riverside Retreat - Cabin Mara,4.9,30,61878189,"Nes, Viken, Norway",Norway,2,1,2,0,1,0, 3 00 pm - 11 00 pm, 11 00 am,False,True,False,False,True,False,True,True,False,False,False,True,True,8,6,10
1372,51234810,Guard Tower Suite #1 with Pool,4.85,39,414195356,"Joshua Tree, California, United States",United States,1,1,2,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,False,False,True,True,True,False,False,False,False,9,6,10
1373,34602890,Kettle House Galveston - As Seen On TV DIY,4.95,255,68147254,"Galveston, Texas, United States",United States,1,3,6,0,2,0, After 4 00 pm, 11 00 am,True,True,False,True,True,False,True,False,False,False,True,True,True,10,6,12
1374,759510,"Cave House,Suite in the Nature",4.93,140,4003286,"Villarrubia, Córdoba, AL, Spain",Spain,1,3,4,0,1,0, After 3 00 pm, 10 00 am,True,True,False,False,True,False,True,True,True,False,False,True,False,7,6,10
1375,45691321,Geodome Private peaceful Getaway near Lake Travis,4.75,64,98522064,"Leander, Texas, United States",United States,3,5,12,0,5,0, After 4 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,True,10,6,11
1376,50768459,ÖÖD Suite Lake View (no kitchen),4.95,19,379242521,"IJmuiden, Noord-Holland, Netherlands",Netherlands,1,1,2,0,0,0, 3 00 pm - 10 00 pm, 10 00 am,False,True,False,False,False,True,True,True,False,False,True,True,True,8,6,10
1377,457547,Domeland:  Off-grid Adobe Dome near Big Bend,4.95,780,2274248,"Terlingua, Texas, United States",United States,0,1,3,1,1,0, After 3 00 pm, 11 00 am,False,True,False,True,True,True,True,False,False,False,True,True,False,8,6,9
1378,36767861,Ark,4.94,252,16886311,"Springfield, Tennessee, United States",United States,1,1,4,0,1,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,False,True,False,7,6,10
1379,48974193,Unique and luxurious hideaway with private hot tub,4.85,78,217066174,"Worstead, England, United Kingdom",United Kingdom,1,1,4,0,1,0, 3 00 pm - 10 00 pm, 10 00 am,True,True,False,False,True,False,True,False,False,False,False,True,True,8,7,10
1380,47181200,THE POD - GRAND DESIGNS LIVING,4.84,121,193543740,"Lewisham, Tasmania, Australia",Australian,1,1,2,0,1,0, After 3 00 pm, 10 00 am,False,False,False,True,True,True,True,False,False,False,True,True,True,10,7,10
1381,48351190,"Otter Landing on Santa Fe River, 13 private acres",4.95,73,140817562,"Branford, Florida, United States",United States,2,3,4,0,2,0, After 3 00 pm, 10 00 am,True,True,False,False,True,True,False,True,False,False,True,True,True,10,9,11
1382,34007032,Ica View Glamping,4.96,473,157043472,"Whareama, Wellington, New Zealand",New Zealand,1,1,2,0,1,0, 3 00 pm - 9 00 pm, 11 00 am,False,False,False,True,True,False,True,False,False,False,True,False,True,7,7,10
1383,45646568,Gawthorne's Hut - BEST UNIQUE STAY - Airbnb 2021,5.0,186,165760034,"Mudgee, New South Wales, Australia",Australian,1,1,2,0,1,0, 3 00 pm - 10 00 pm, 10 00 am,False,True,False,False,True,False,True,False,False,False,True,True,True,6,6,10
1384,36329897,The original Spice Bus from 1997 movie Spice World,4.86,205,257552349,"Isle of Wight, England, United Kingdom",United Kingdom,1,2,3,0,1,0, 4 00 pm - 6 00 pm, 10 00 am,True,False,False,False,True,False,True,False,False,False,True,True,True,10,6,10
1385,50650118,"R.I.P. by ŘÍP -          
Rest In Pod by ŘÍP",4.96,28,409247897,"Krabčice, Ústecký kraj, Czechia",Czech Republic,1,1,2,0,1,0, 4 00 pm - 9 00 pm, 10 00 am,False,True,False,False,True,True,True,False,False,False,True,True,True,6,7,10
1386,8553576,Dome house in the Sacred Valley,4.66,32,15739101,"Pisac, Cusco, Peru",Peru,1,1,2,0,1,0, 1 00 pm - 6 00 pm, 10 00 am,False,True,False,False,True,False,True,False,False,False,False,True,True,8,6,7
1387,16484810,Lov'nid ZEN SPA Cabin sleeps 2 people,-1.0,1,106299645,"Raray, Hauts-de-France, France",France,1,1,2,0,1,0, 4 00 pm - 7 00 pm, 11 00 am,False,False,False,False,False,False,True,False,False,False,True,True,True,6,6,5
1388,46898793,"Casona Sforza, Hot Tub Master Suite 5",-1.0,2,378183847,"Santa María Colotepec, Oaxaca, Mexico",Mexico,1,1,2,0,1,0, 3 00 pm - 9 00 pm, 11 00 am,False,True,False,False,False,False,True,True,True,False,True,False,False,9,7,10
1389,37295605,Casa LoftBox II,5.0,13,280774379,"Pichilemu, Sexta Región del General Libertador Bernardo O'Higgins, Chile",Chile,2,7,6,0,3,0,Flexible, 12 00 pm,True,False,False,True,True,False,True,True,False,False,True,True,True,4,6,10
1390,19382194,Hermosa Container Home: 1st Floor,4.93,213,8428229,"Marfa, Texas, United States",United States,1,1,2,0,1,0, After 3 00 pm, 11 00 am,False,True,False,False,True,False,True,False,False,False,False,True,True,7,6,9
1391,39663644,The Kyo͞ob at Shash Dine',4.96,119,17123106,"Coconino County, Arizona, United States",United States,0,1,2,0,0,1, 2 00 pm - 6 00 pm, 11 00 am,False,False,False,False,False,True,True,False,False,False,True,True,True,8,6,7
1392,44137957,Honey's Silo Retreat,4.99,103,5125923,"Kalispell, Montana, United States",United States,1,1,2,0,1,0, After 3 00 pm, 10 00 am,True,True,False,False,True,True,True,False,False,False,True,True,True,10,6,10
1393,24467880,Casa Xochi,4.83,69,104820124,"Xochitepec, Morelos, Mexico",Mexico,4,6,12,0,3,0, After 3 00 pm, 1 00 pm,True,True,False,False,True,False,True,False,True,False,False,False,True,9,6,10
1394,29029067,Cow Shed: Daisy at Easton Farm Park,4.72,25,184639932,"Woodbridge, United Kingdom",United Kingdom,0,2,4,0,1,0, After 4 00 pm, 10 00 am,False,True,False,False,False,True,True,False,False,False,False,True,True,5,6,8
1395,14886949,Caboose in the redwoods just outside of Cupertino,4.9,232,78926205,"Cupertino, California, United States",United States,1,3,4,0,0,0, After 3 00 pm, 11 00 am,False,True,False,True,True,False,True,False,False,False,False,True,True,8,7,9
1396,16733603,The Chaos Oasis,5.0,8,61238221,"San Pedro Columbia, Toledo District, Belize",Belize,1,1,2,0,1,0, Flexible,Flexible,False,False,False,False,False,False,True,False,False,False,True,False,True,6,6,7
1397,31085353,Western Saloon with Teton Views!,4.99,143,22083305,"Tetonia, Idaho, United States",United States,1,2,4,0,1,0, After 4 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,False,True,11,6,10
1398,27354463,Apple Ridge Farm Caboose Bed & Breakfast - #2,4.95,175,202705024,"Copper Hill, Virginia, United States",United States,1,1,2,0,1,0, After 4 00 pm, 11 00 am,False,True,False,True,False,False,True,False,False,False,False,True,True,9,6,10
1399,36326963,Bumble Barn at Great Field Farm,5.0,21,28228265,"Canterbury, Kent, United Kingdom",United Kingdom,2,5,6,0,3,0, 4 00 pm - 10 00 pm, 10 00 am,True,True,False,False,True,False,True,False,False,False,True,True,True,5,6,10
1400,16472324,Lov 'nid SPA Cabin Comète for 2 people,4.92,12,106299645,"Joncherey, Bourgogne Franche-Comté, France",France,0,1,2,1,1,0, 4 00 pm - 6 00 pm, 12 00 pm,False,False,False,False,False,False,True,False,False,False,True,True,True,6,6,6
1401,32326256,"Earth Conker, unique living treepod",4.81,16,26197329,"Llanafan-fawr, Wales, United Kingdom",United Kingdom,1,1,2,0,0,0, After 4 00 pm, 11 00 am,False,False,False,False,False,False,True,False,False,False,True,True,True,7,6,4
1402,21501655,Apple Ridge Farm Caboose Bed & Breakfast - #1,4.96,163,202705024,"Copper Hill, Virginia, United States",United States,1,1,4,0,1,0, After 4 00 pm, 11 00 am,False,True,False,True,False,True,True,False,False,False,False,True,False,8,6,10
1403,4925393,Tree-house Experience on a river,4.74,62,129588,Panama,Panama,1,1,2,0,1,0, 2 00 pm - 7 00 pm, 12 00 pm,False,True,False,False,True,False,True,False,True,True,True,True,False,8,6,8
1404,17670138,The Round House,4.99,259,112678456,"Delta, Colorado, United States",United States,1,1,2,0,1,0, 4 00 pm - 9 00 pm, 10 00 am,True,True,False,False,True,True,True,True,False,False,False,True,True,9,7,10
1405,15482640,The Roundhouse : Rainforest & Mountains,4.9,484,99401515,"Jackeys Marsh, Tasmania, Australia",Australian,1,4,5,0,2,0, After 2 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,False,7,6,10
1406,974793,Ultimate Distancing in a Treehouse - Huge Yard!,4.57,7,997756,"Austin, Texas, United States",United States,2,2,4,0,2,0, After 4 00 pm, 10 00 am,False,True,False,False,False,True,True,False,False,False,False,True,True,9,6,10
1407,43629767,Veluvana Bali - Owl Bamboo House,4.85,73,348375165,"Sidemen, Bali, Indonesia",Indonesia,1,1,2,0,1,0, 2 00 pm - 8 00 pm, 11 00 am,False,True,False,False,True,True,True,False,True,False,False,True,True,6,6,10
1408,47343382,Couplespod at Riverstone House Portfolio,4.98,45,7335710,"Western Cape, South Africa",South Africa,1,1,2,0,1,0, 2 00 pm - 11 00 pm, 10 00 am,False,True,False,False,True,False,True,True,False,False,False,True,False,9,6,10
1409,50374296,Young Wild & TREE(HOUSE) private hot tub,4.87,126,21054008,"East Point, Georgia, United States",United States,1,2,2,0,2,0, 3 00 pm - 8 00 pm, 11 00 am,True,True,False,False,False,True,True,True,False,False,True,True,True,9,6,10
1410,25765700,✰ Camaya Bali Suboya - Magical Bamboo House ✰,4.94,329,122346026,"Selat, Bali, Indonesia",Indonesia,1,2,4,0,1,0, After 3 00 pm, 12 00 pm,False,True,False,True,False,False,True,False,False,False,False,True,True,9,6,10
1411,39032564,"""Air Castle Treehouse""",5.0,140,397853877,"Ladonia, Texas, United States",United States,1,2,4,0,2,0, After 4 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,True,True,10,6,11
1412,52043385,ARENAL ECO GLAM 2,4.75,139,55472932,"La Fortuna, Alajuela Province, Costa Rica",Costa Rica,1,1,2,0,1,0, 3 00 pm - 11 00 pm, 11 00 am,False,True,False,True,False,False,True,True,False,False,True,True,True,7,6,9
1413,49106100,Arch - Bamboo Villa in Eco Six Bali Resort,4.94,67,388661718,"Tampaksiring, Bali, Indonesia",Indonesia,1,1,2,0,1,0, After 3 00 pm, 12 00 pm,True,True,False,False,False,False,True,True,True,False,True,True,True,7,6,10
1414,35018780,Baudoin Motte Mill Cave,4.79,213,16415795,"Noyers-sur-Cher, Centre-Val de Loire, France",France,1,3,4,0,1,0, After 4 00 pm, 11 00 am,True,False,False,True,True,False,True,False,False,False,False,False,True,10,6,10
1415,46895897,Tiki Suites ~ The Grand Tiki,4.89,177,31246208,"Key West, Florida, United States",United States,1,1,2,0,1,0, 3 00 pm - 6 00 pm, 11 00 am,True,False,False,False,False,True,True,False,False,False,True,True,True,9,6,6
1416,38533722,✰ Camaya Bali Butterfly - Magical Bamboo House ✰,4.94,110,122346026,"Selat, Bali, Indonesia",Indonesia,1,2,4,0,2,0, After 2 00 pm, 11 00 am,False,True,False,False,False,False,True,False,False,False,False,True,True,9,6,10
1417,51976979,"The best in tiny living!
TreehouseTopia",4.91,118,380165475,"Sevierville, Tennessee, United States",United States,1,1,2,0,1,0, 4 00 pm - 11 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,True,True,10,6,10
1418,19796759,Treehouse at Danville,4.92,716,13885996,"Geneva, Florida, United States",United States,1,1,2,0,0,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,True,10,7,10
1419,51131248,Architectural Masterpiece | Best View in Telluride,5.0,45,51779416,"Telluride, Colorado, United States",United States,2,5,8,0,3,0, 4 00 pm - 10 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,True,True,True,9,10,10
1420,642465122737579307,Sleeping among the sheep in tiny Wineyhouse no.1,4.75,4,303292857,"Zennewijnen, Gelderland, Netherlands",Netherlands,1,1,2,0,1,0, 4 00 pm - 12 00 am, 12 00 pm,False,True,False,True,False,False,True,False,False,False,True,True,True,6,6,8
1421,37062202,The Hideaway at Creekside Meadows,4.93,193,278769436,"Clancy, Montana, United States",United States,1,10,12,0,2,0, After 3 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,False,True,False,8,6,10
1422,24139514,✨ The Hobbit House,4.84,532,181877855,"Murfreesboro, Tennessee, United States",United States,0,1,2,1,1,0, 3 00 pm - 11 00 pm, 10 00 am,True,False,False,False,True,True,True,False,False,False,False,False,True,10,6,10
1423,51766660,Crestone Hobbitat,4.92,63,307976908,"Crestone, Colorado, United States",United States,1,2,4,0,2,0, After 3 00 pm, 11 00 am,False,True,False,True,True,True,True,True,False,False,True,True,True,10,8,9
1424,601894455303485239,Emperor Wilhelm Station,-1.0,1,340796192,"Gumniska Małe, Warmińsko-Mazurskie, Poland",Poland,1,2,4,0,2,0, After 3 00 pm,Flexible,True,True,False,False,True,False,True,False,False,False,False,True,True,4,8,10
1425,45792192,"Relax, rejuvenate and unplug in Birdbox Tokke",4.83,175,371239221,"Tokke, Vestfold og Telemark, Norway",Norway,1,1,2,0,1,0, After 4 00 pm, 1 00 pm,False,True,False,False,False,True,True,False,False,False,True,True,True,9,6,9
1426,28987360,The Cabin at Fernwood Hills,4.9,519,218486275,"Komoka, Ontario, Canada",Canada,1,1,2,0,1,0, 3 00 pm - 8 00 pm, 11 00 am,False,True,False,False,False,False,True,True,False,False,True,True,True,10,6,9
1427,18761574,HIDEOUT LIGHTROOM - Eco Bamboo Home,4.84,308,30669109,"Selat, Bali, Indonesia",Indonesia,1,1,2,0,1,0, 3 00 pm - 7 00 pm, 11 00 am,False,True,False,False,False,True,True,False,False,False,False,True,True,8,7,10
1428,552854032626379307,Alchemy - Treehouses of Serenity,5.0,47,8966582,"Asheville, North Carolina, United States",United States,1,1,4,0,1,0, After 3 00 pm, 10 00 am,True,True,False,True,False,True,True,True,False,False,True,True,True,10,6,12
1429,47701401,The House in Heaven - Cali's Best View,4.92,108,257357672,"Cali, Valle del Cauca, Colombia",Colombia,1,1,2,0,0,0, 3 00 pm - 8 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,False,False,True,7,6,10
1430,46700145,"“The Orchard”  Beautiful location, amazing views",4.98,114,164165253,"Maidenwells, Wales, United Kingdom",United Kingdom,1,4,5,0,2,0, After 3 00 pm, 10 00 am,True,True,False,True,True,False,True,False,False,False,True,True,True,6,8,10
1431,42793720,Second Breakfast Hideaway,4.98,249,340855666,"Kootenay Boundary E, British Columbia, Canada",Canada,1,1,2,0,1,0, 3 00 pm - 9 00 pm, 11 00 am,False,False,False,True,True,True,True,False,False,False,True,True,True,9,6,10
1432,45092774,Enchanted Hobbit Treehouse Nestled in the Jungle,4.92,49,92199284,"Tegallalang, Bali, Indonesia",Indonesia,1,1,3,0,1,0, After 2 00 pm,Flexible,False,True,False,False,False,True,True,True,True,False,False,True,True,8,7,10
1433,581170184081838138,Sleeping under the mighty Big Horse w/fjord view!!,4.96,68,229197676,"Sunnfjord, Vestland, Norway",Norway,1,1,2,0,1,0, After 5 00 pm, 1 00 pm,False,False,False,False,False,True,True,True,False,False,True,True,False,4,6,8
1434,544054337713765321,The Silo at Lake Tenkiller- One of a kind stay!,4.97,29,97832555,"Vian, Oklahoma, United States",United States,1,4,6,0,3,0, After 4 00 pm, 11 00 am,True,True,False,False,True,False,True,False,False,False,True,True,True,6,6,10
1435,632513422391260981,Glass pavilion at the edge of the forest with view,4.55,11,141503945,"Obergoms VS, Wallis, Switzerland",Switzerland,1,1,2,0,1,0, After 2 00 pm, 11 00 am,False,False,False,False,False,True,True,False,False,False,False,True,True,9,6,6
1436,50165906,Thimble Rock Pointe,4.98,88,11732135,"Mesa County, Colorado, United States",United States,1,2,4,0,0,0, After 3 00 pm, 11 00 am,True,True,False,False,True,True,True,True,False,False,False,True,True,9,7,10
1437,50717920,StarsBOX sea view with whirlpool,4.57,8,409813512,"Celle Ligure, Liguria, Italy",Italy,1,1,2,0,1,0, After 3 00 pm, 11 00 am,False,True,False,False,False,True,True,False,True,False,False,True,True,6,6,10
1438,52915302,"Geometric cabin with private pool ""Paine""",4.77,31,315403057,"Tepoztlán, Morelos, Mexico",Mexico,1,1,2,0,1,0, 3 00 pm - 10 00 pm, 12 00 pm,False,True,False,False,False,True,True,True,True,False,False,False,True,10,7,10
1439,50155556,Trolley Retreat. Unique romantic experience!,5.0,166,94530232,"Castaic, California, United States",United States,1,1,2,0,1,0, After 3 00 pm, 12 00 pm,True,True,False,False,True,False,True,True,False,False,False,True,True,9,6,13
1440,52797799,Casa WO- Oasis at Mexico's Chillest Surf Town-,4.94,31,59257828,"Brisas de Zicatela, Oaxaca, Mexico",Mexico,2,2,4,0,2,0, 3 00 pm - 10 00 pm, 12 00 pm,False,True,False,False,True,True,True,True,True,False,True,True,True,9,6,10
1441,51145625,Heavenly Highlands unique gateway in Costa Rica!,4.92,37,90096021,"San José, Costa Rica",Costa Rica,1,4,6,0,2,0, 3 00 pm - 8 00 pm, 11 00 am,True,True,False,False,True,True,True,False,False,False,True,True,True,9,8,13
1442,616553196357892058,Private sanctuary on 5 acres: Tres Valles tinyhome,5.0,21,456658038,"Dolores, Colorado, United States",United States,1,1,2,0,1,0, After 3 00 pm, 12 00 pm,False,True,False,True,True,True,True,False,False,False,True,True,True,10,7,10
1443,47903680,Lux 6 acre retreat! Ocean Views! Chef Kitchen!,4.8,59,8877920,"Malibu, California, United States",United States,4,5,12,0,4,0, After 4 00 pm, 10 00 am,True,True,False,False,True,True,True,True,False,False,False,True,False,4,6,10
1444,37365916,The Mothership Dome at Crestopolis,4.81,317,99520253,"Crestone, Colorado, United States",United States,1,7,9,0,2,0, After 3 00 pm, 11 00 am,False,False,False,True,True,False,True,False,False,False,False,True,True,8,6,10
1445,53061925,The Band Wagon @ Ocoee Riverside Farm,5.0,30,29597209,"Benton, Tennessee, United States",United States,1,3,4,0,1,0, After 4 00 pm, 10 00 am,False,False,False,False,False,True,True,True,False,False,True,True,False,9,6,10
1446,45100224,Spectacular Earthship,4.97,118,511382,"Taos County, New Mexico, United States",United States,1,1,2,0,1,0, After 4 00 pm, 10 00 am,True,True,False,True,True,False,True,False,False,False,True,True,True,7,7,8
